,batter_id,batter_name,year,team,avg,G,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,SO,GDP,SLG,OBP,E,height/weight,year_born,position,career,starting_salary,OPS,new_idx
111,38,김민식,2016,SK,0.357,10,14,2,5,1,0,0,6,1,1,0,1,0,2,1,0.429,0.4,0,180cm/80kg,1989년 06월 28일,포수(우투좌타),양덕초-마산중-마산고-원광대-SK-상무-SK,14000만원,0.8290000000000001,김민식2016
112,38,김민식,2017,KIA,0.357,10,14,3,5,1,0,0,6,0,1,0,2,0,4,0,0.429,0.438,0,180cm/80kg,1989년 06월 28일,포수(우투좌타),양덕초-마산중-마산고-원광대-SK-상무-SK,14000만원,0.867,김민식2017
113,38,김민식,2018,KIA,0.200,5,10,0,2,1,0,0,3,3,0,0,0,1,2,1,0.3,0.25,0,180cm/80kg,1989년 06월 28일,포수(우투좌타),양덕초-마산중-마산고-원광대-SK-상무-SK,14000만원,0.55,김민식2018
114,39,김민하,2014,롯데,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,181cm/88kg,1989년 02월 25일,외야수(우투우타),승학초-부산대신중-경남고-중앙대-롯데-상무-롯데,,,김민하2014
115,39,김민하,2015,롯데,0.313,7,16,3,5,0,0,2,11,4,0,2,0,2,7,1,0.688,0.389,0,181cm/88kg,1989년 02월 25일,외야수(우투우타),승학초-부산대신중-경남고-중앙대-롯데-상무-롯데,,1.077,김민하2015
116,40,김사훈,2012,롯데,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,173cm/89kg,1987년 06월 18일,포수(우투우타),감천초-대신중-부산고-한민대-롯데-경찰,,,김사훈2012
117,40,김사훈,2013,롯데,0.200,6,5,0,1,0,0,0,1,0,0,0,0,0,1,0,0.2,0.2,0,173cm/89kg,1987년 06월 18일,포수(우투우타),감천초-대신중-부산고-한민대-롯데-경찰,,0.4,김사훈2013
118,40,김사훈,2014,롯데,1.000,7,3,2,3,1,0,1,7,1,0,0,0,0,0,0,2.333,1.0,1,173cm/89kg,1987년 06월 18일,포수(우투우타),감천초-대신중-부산고-한민대-롯데-경찰,,3.333,김사훈2014
119,40,김사훈,2017,롯데,0.364,10,11,2,4,0,0,0,4,1,0,0,2,0,2,0,0.364,0.462,0,173cm/89kg,1987년 06월 18일,포수(우투우타),감천초-대신중-부산고-한민대-롯데-경찰,,0.8260000000000001,김사훈2017
120,40,김사훈,2018,롯데,0.000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.5,0,173cm/89kg,1987년 06월 18일,포수(우투우타),감천초-대신중-부산고-한민대-롯데-경찰,,0.5,김사훈2018
121,41,김상수,2009,삼성,0.348,13,46,8,16,1,1,1,22,2,8,1,8,0,5,1,0.478,0.444,2,175cm/68kg,1990년 03월 23일,내야수(우투우타),대구옥산초-경복중-경북고,28000만원,0.922,김상수2009
122,41,김상수,2010,삼성,0.125,4,8,0,1,0,0,0,1,0,0,0,0,0,2,1,0.125,0.125,0,175cm/68kg,1990년 03월 23일,내야수(우투우타),대구옥산초-경복중-경북고,28000만원,0.25,김상수2010
123,41,김상수,2011,삼성,0.261,10,23,3,6,1,1,0,9,4,0,0,3,0,5,0,0.391,0.333,0,175cm/68kg,1990년 03월 23일,내야수(우투우타),대구옥산초-경복중-경북고,28000만원,0.7240000000000001,김상수2011
124,41,김상수,2012,삼성,0.276,11,29,3,8,0,0,0,8,2,3,1,2,0,2,1,0.276,0.3229999999999999,2,175cm/68kg,1990년 03월 23일,내야수(우투우타),대구옥산초-경복중-경북고,28000만원,0.599,김상수2012
125,41,김상수,2013,삼성,0.370,10,27,5,10,3,1,0,15,1,1,1,3,0,1,1,0.556,0.433,0,175cm/68kg,1990년 03월 23일,내야수(우투우타),대구옥산초-경복중-경북고,28000만원,0.989,김상수2013
126,41,김상수,2014,삼성,0.393,10,28,2,11,2,0,0,13,1,4,0,3,0,2,1,0.464,0.452,1,175cm/68kg,1990년 03월 23일,내야수(우투우타),대구옥산초-경복중-경북고,28000만원,0.916,김상수2014
127,41,김상수,2015,삼성,0.313,12,32,4,10,1,0,0,11,3,1,1,0,0,4,1,0.344,0.294,2,175cm/68kg,1990년 03월 23일,내야수(우투우타),대구옥산초-경복중-경북고,28000만원,0.6379999999999999,김상수2015
128,41,김상수,2016,삼성,0.314,15,35,8,11,3,0,1,17,6,0,2,3,0,2,0,0.486,0.35,0,175cm/68kg,1990년 03월 23일,내야수(우투우타),대구옥산초-경복중-경북고,28000만원,0.836,김상수2016
129,41,김상수,2017,삼성,0.333,12,15,0,5,2,0,0,7,4,0,0,0,2,1,0,0.467,0.412,0,175cm/68kg,1990년 03월 23일,내야수(우투우타),대구옥산초-경복중-경북고,28000만원,0.879,김상수2017
130,41,김상수,2018,삼성,0.267,5,15,0,4,2,0,0,6,1,0,1,0,0,0,0,0.4,0.267,0,175cm/68kg,1990년 03월 23일,내야수(우투우타),대구옥산초-경복중-경북고,28000만원,0.667,김상수2018
131,42,김상호,2012,롯데,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,1,181cm/87kg,1989년 05월 10일,내야수(우투우타),청구초-홍은중-장충고-고려대-롯데-상무,3000만원,0.0,김상호2012
132,42,김상호,2016,롯데,0.000,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,181cm/87kg,1989년 05월 10일,내야수(우투우타),청구초-홍은중-장충고-고려대-롯데-상무,3000만원,0.0,김상호2016
133,42,김상호,2017,롯데,0.238,8,21,4,5,0,1,0,7,3,2,0,2,0,7,0,0.333,0.304,2,181cm/87kg,1989년 05월 10일,내야수(우투우타),청구초-홍은중-장충고-고려대-롯데-상무,3000만원,0.637,김상호2017
134,43,김선빈,2008,KIA,0.393,13,28,2,11,2,1,0,15,7,1,1,1,0,2,1,0.536,0.4,1,165cm/77kg,1989년 12월 18일,내야수(우투우타),화순초-화순중-화순고-KIA-상무,3000만원,0.936,김선빈2008
135,43,김선빈,2009,KIA,0.357,7,14,1,5,0,0,0,5,1,2,0,2,0,4,0,0.357,0.438,1,165cm/77kg,1989년 12월 18일,내야수(우투우타),화순초-화순중-화순고-KIA-상무,3000만원,0.7949999999999999,김선빈2009
136,43,김선빈,2010,KIA,0.278,12,18,4,5,0,2,0,9,0,0,0,3,0,2,0,0.5,0.381,1,165cm/77kg,1989년 12월 18일,내야수(우투우타),화순초-화순중-화순고-KIA-상무,3000만원,0.8809999999999999,김선빈2010
137,43,김선빈,2011,KIA,0.333,11,33,4,11,1,0,0,12,1,3,1,6,0,6,0,0.364,0.436,0,165cm/77kg,1989년 12월 18일,내야수(우투우타),화순초-화순중-화순고-KIA-상무,3000만원,0.8,김선빈2011
138,43,김선빈,2012,KIA,0.355,12,31,4,11,0,0,0,11,4,1,2,4,0,4,0,0.355,0.429,0,165cm/77kg,1989년 12월 18일,내야수(우투우타),화순초-화순중-화순고-KIA-상무,3000만원,0.784,김선빈2012
139,43,김선빈,2013,KIA,0.385,11,26,7,10,1,0,0,11,2,1,0,6,0,2,0,0.423,0.5,0,165cm/77kg,1989년 12월 18일,내야수(우투우타),화순초-화순중-화순고-KIA-상무,3000만원,0.923,김선빈2013
140,43,김선빈,2014,KIA,0.182,12,22,5,4,1,0,0,5,1,3,0,6,0,2,1,0.227,0.357,2,165cm/77kg,1989년 12월 18일,내야수(우투우타),화순초-화순중-화순고-KIA-상무,3000만원,0.584,김선빈2014
141,43,김선빈,2017,KIA,0.389,7,18,2,7,2,0,0,9,5,0,0,3,0,4,1,0.5,0.476,1,165cm/77kg,1989년 12월 18일,내야수(우투우타),화순초-화순중-화순고-KIA-상무,3000만원,0.976,김선빈2017
142,43,김선빈,2018,KIA,0.000,5,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.214,0,165cm/77kg,1989년 12월 18일,내야수(우투우타),화순초-화순중-화순고-KIA-상무,3000만원,0.214,김선빈2018
143,44,김성욱,2013,NC,0.667,4,3,0,2,1,0,0,3,0,0,0,0,0,1,0,1.0,0.667,0,181cm/83kg,1993년 05월 01일,외야수(우투우타),광주서림초-충장중-진흥고,7000만원,1.6669999999999998,김성욱2013
144,44,김성욱,2014,NC,0.333,11,12,4,4,2,0,0,6,3,0,0,1,0,2,0,0.5,0.385,0,181cm/83kg,1993년 05월 01일,외야수(우투우타),광주서림초-충장중-진흥고,7000만원,0.885,김성욱2014
145,44,김성욱,2015,NC,0.100,12,10,1,1,0,0,0,1,2,0,1,3,2,2,0,0.1,0.4,0,181cm/83kg,1993년 05월 01일,외야수(우투우타),광주서림초-충장중-진흥고,7000만원,0.5,김성욱2015
146,44,김성욱,2016,NC,0.297,17,37,7,11,1,2,2,22,7,2,1,0,1,9,0,0.595,0.316,0,181cm/83kg,1993년 05월 01일,외야수(우투우타),광주서림초-충장중-진흥고,7000만원,0.911,김성욱2016
147,44,김성욱,2017,NC,0.313,11,32,7,10,1,0,0,11,3,2,0,4,2,9,1,0.344,0.41,0,181cm/83kg,1993년 05월 01일,외야수(우투우타),광주서림초-충장중-진흥고,7000만원,0.754,김성욱2017
148,44,김성욱,2018,NC,0.100,6,10,1,1,0,0,0,1,0,0,0,0,0,4,0,0.1,0.1,0,181cm/83kg,1993년 05월 01일,외야수(우투우타),광주서림초-충장중-진흥고,7000만원,0.2,김성욱2018
149,45,김성현,2006,SK,0.538,12,13,6,7,1,0,0,8,2,2,1,1,0,1,0,0.615,0.5710000000000001,3,172cm/72kg,1987년 03월 09일,내야수(우투우타),송정동초-충장중-광주제일고-SK-상무,7000만원,1.186,김성현2006
150,45,김성현,2007,SK,-,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,172cm/72kg,1987년 03월 09일,내야수(우투우타),송정동초-충장중-광주제일고-SK-상무,7000만원,,김성현2007
151,45,김성현,2008,SK,0.091,10,11,1,1,0,0,0,1,0,0,0,1,0,3,0,0.091,0.1669999999999999,1,172cm/72kg,1987년 03월 09일,내야수(우투우타),송정동초-충장중-광주제일고-SK-상무,7000만원,0.258,김성현2008
152,45,김성현,2011,SK,0.429,8,21,3,9,2,0,0,11,3,3,0,2,0,0,0,0.524,0.478,1,172cm/72kg,1987년 03월 09일,내야수(우투우타),송정동초-충장중-광주제일고-SK-상무,7000만원,1.002,김성현2011
153,45,김성현,2012,SK,0.200,8,5,0,1,1,0,0,2,0,1,0,2,0,0,0,0.4,0.429,0,172cm/72kg,1987년 03월 09일,내야수(우투우타),송정동초-충장중-광주제일고-SK-상무,7000만원,0.8290000000000001,김성현2012
154,45,김성현,2013,SK,0.235,10,17,3,4,0,0,0,4,0,1,1,1,0,5,1,0.235,0.278,0,172cm/72kg,1987년 03월 09일,내야수(우투우타),송정동초-충장중-광주제일고-SK-상무,7000만원,0.513,김성현2013
155,45,김성현,2014,SK,0.263,11,19,4,5,1,1,0,8,3,0,0,2,1,3,0,0.421,0.348,0,172cm/72kg,1987년 03월 09일,내야수(우투우타),송정동초-충장중-광주제일고-SK-상무,7000만원,0.7689999999999999,김성현2014
156,45,김성현,2015,SK,0.167,9,24,3,4,0,0,0,4,0,0,1,1,1,7,0,0.1669999999999999,0.231,1,172cm/72kg,1987년 03월 09일,내야수(우투우타),송정동초-충장중-광주제일고-SK-상무,7000만원,0.398,김성현2015
157,45,김성현,2016,SK,0.250,11,28,3,7,0,0,0,7,1,0,1,3,2,6,0,0.25,0.364,1,172cm/72kg,1987년 03월 09일,내야수(우투우타),송정동초-충장중-광주제일고-SK-상무,7000만원,0.614,김성현2016
158,45,김성현,2017,SK,0.167,5,12,1,2,1,0,0,3,1,0,0,2,0,1,1,0.25,0.286,0,172cm/72kg,1987년 03월 09일,내야수(우투우타),송정동초-충장중-광주제일고-SK-상무,7000만원,0.536,김성현2017
159,45,김성현,2018,SK,0.063,6,16,0,1,0,0,0,1,0,0,0,2,0,0,0,0.063,0.1669999999999999,0,172cm/72kg,1987년 03월 09일,내야수(우투우타),송정동초-충장중-광주제일고-SK-상무,7000만원,0.23,김성현2018
160,46,김성훈,2018,삼성,0.091,5,11,0,1,0,0,0,1,0,0,1,1,0,5,0,0.091,0.1669999999999999,2,172cm/68kg,1993년 10월 27일,내야수(우투좌타),길동초-건대부중-청원고-문화예술대,6000만원,0.258,김성훈2018
161,48,김용의,2008,LG,0.333,9,15,2,5,1,0,0,6,2,3,0,0,1,3,1,0.4,0.375,0,187cm/74kg,1985년 08월 20일,외야수(우투좌타),사당초-선린중-선린인터넷고-고려대-두산,5000만원,0.775,김용의2008
162,48,김용의,2012,LG,0.421,13,19,3,8,0,0,1,11,1,0,2,3,0,7,0,0.579,0.5,1,187cm/74kg,1985년 08월 20일,외야수(우투좌타),사당초-선린중-선린인터넷고-고려대-두산,5000만원,1.079,김용의2012
163,48,김용의,2013,LG,0.348,9,23,0,8,5,0,0,13,4,0,0,2,0,4,0,0.565,0.4,1,187cm/74kg,1985년 08월 20일,외야수(우투좌타),사당초-선린중-선린인터넷고-고려대-두산,5000만원,0.965,김용의2013
164,48,김용의,2014,LG,0.192,10,26,3,5,0,0,0,5,0,2,0,1,0,5,1,0.192,0.222,0,187cm/74kg,1985년 08월 20일,외야수(우투좌타),사당초-선린중-선린인터넷고-고려대-두산,5000만원,0.414,김용의2014
165,48,김용의,2015,LG,0.217,12,23,2,5,1,1,0,8,1,2,1,5,0,6,1,0.348,0.345,1,187cm/74kg,1985년 08월 20일,외야수(우투좌타),사당초-선린중-선린인터넷고-고려대-두산,5000만원,0.693,김용의2015
166,48,김용의,2016,LG,0.143,10,14,3,2,1,0,0,3,2,3,1,5,0,5,0,0.214,0.368,0,187cm/74kg,1985년 08월 20일,외야수(우투좌타),사당초-선린중-선린인터넷고-고려대-두산,5000만원,0.5820000000000001,김용의2016
167,48,김용의,2017,LG,0.217,12,23,3,5,1,0,0,6,1,3,3,4,1,3,1,0.261,0.357,0,187cm/74kg,1985년 08월 20일,외야수(우투좌타),사당초-선린중-선린인터넷고-고려대-두산,5000만원,0.618,김용의2017
168,48,김용의,2018,LG,0.000,7,6,1,0,0,0,0,0,0,2,2,3,0,2,0,0.0,0.333,0,187cm/74kg,1985년 08월 20일,외야수(우투좌타),사당초-선린중-선린인터넷고-고려대-두산,5000만원,0.333,김용의2018
169,51,김응민,2014,두산,0.000,6,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0,178cm/90kg,1991년 10월 22일,포수(우투우타),서울이수초-건대부중-중앙고-두산-삼성-상무,,0.0,김응민2014
170,52,김인태,2017,두산,0.588,7,17,8,10,3,2,0,17,4,0,0,6,0,2,1,1.0,0.667,0,178cm/78kg,1994년 07월 03일,외야수(좌투좌타),포항제철서초-천안북중-북일고-두산-경찰,20000만원,1.6669999999999998,김인태2017
171,54,김재성,2015,LG,0.000,8,7,1,0,0,0,0,0,1,0,0,1,0,2,0,0.0,0.111,0,185cm/85kg,1996년 10월 30일,포수(우투좌타),신광초-성남중-덕수고-LG-경찰,20000만원,0.111,김재성2015
172,55,김재율,2012,LG,0.250,5,12,3,3,0,0,2,9,2,0,0,0,0,0,1,0.75,0.25,0,186cm/90kg,1989년 01월 14일,내야수(우투우타),부산중앙초-충장중-광주제일고-고려대-LG-경찰,6000만원,1.0,김재율2012
173,55,김재율,2015,LG,0.000,4,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,186cm/90kg,1989년 01월 14일,내야수(우투우타),부산중앙초-충장중-광주제일고-고려대-LG-경찰,6000만원,0.0,김재율2015
174,55,김재율,2017,LG,0.222,5,9,0,2,0,0,0,2,1,0,1,0,0,3,0,0.222,0.222,0,186cm/90kg,1989년 01월 14일,내야수(우투우타),부산중앙초-충장중-광주제일고-고려대-LG-경찰,6000만원,0.444,김재율2017
175,55,김재율,2018,LG,0.125,4,8,1,1,0,0,0,1,0,0,0,0,0,0,0,0.125,0.125,0,186cm/90kg,1989년 01월 14일,내야수(우투우타),부산중앙초-충장중-광주제일고-고려대-LG-경찰,6000만원,0.25,김재율2018
176,56,김재현,2014,삼성,0.333,10,3,1,1,0,0,0,1,2,1,0,0,0,1,0,0.333,0.333,1,176cm/76kg,1991년 08월 30일,내야수(우투우타),홍파초(도봉리틀)-건대부중-배명고-한양대-삼성-경찰,6000만원,0.6659999999999999,김재현2014
177,56,김재현,2015,삼성,0.364,12,11,1,4,0,0,0,4,2,0,0,0,0,4,0,0.364,0.364,0,176cm/76kg,1991년 08월 30일,내야수(우투우타),홍파초(도봉리틀)-건대부중-배명고-한양대-삼성-경찰,6000만원,0.728,김재현2015
178,56,김재현,2016,삼성,0.273,16,22,5,6,0,0,0,6,4,0,1,1,0,2,2,0.273,0.292,0,176cm/76kg,1991년 08월 30일,내야수(우투우타),홍파초(도봉리틀)-건대부중-배명고-한양대-삼성-경찰,6000만원,0.565,김재현2016
179,57,김재호,2004,두산,0.286,13,21,2,6,0,0,0,6,2,1,1,0,0,11,0,0.286,0.286,1,181cm/75kg,1985년 03월 21일,내야수(우투우타),남정초-중앙중-중앙고-두산-상무,20000만원,0.5720000000000001,김재호2004
180,57,김재호,2005,두산,0.048,13,21,2,1,0,0,0,1,0,0,0,3,0,5,0,0.048,0.1669999999999999,1,181cm/75kg,1985년 03월 21일,내야수(우투우타),남정초-중앙중-중앙고-두산-상무,20000만원,0.215,김재호2005
181,57,김재호,2008,두산,0.207,10,29,3,6,1,0,0,7,1,0,0,4,0,2,2,0.241,0.303,1,181cm/75kg,1985년 03월 21일,내야수(우투우타),남정초-중앙중-중앙고-두산-상무,20000만원,0.544,김재호2008
182,57,김재호,2009,두산,0.226,12,31,2,7,1,2,0,12,4,1,0,1,0,2,1,0.387,0.242,4,181cm/75kg,1985년 03월 21일,내야수(우투우타),남정초-중앙중-중앙고-두산-상무,20000만원,0.629,김재호2009
183,57,김재호,2010,두산,0.300,11,10,2,3,2,0,0,5,2,0,0,3,0,2,0,0.5,0.429,0,181cm/75kg,1985년 03월 21일,내야수(우투우타),남정초-중앙중-중앙고-두산-상무,20000만원,0.929,김재호2010
184,57,김재호,2011,두산,0.190,12,21,0,4,0,0,0,4,1,1,0,2,0,3,1,0.19,0.261,1,181cm/75kg,1985년 03월 21일,내야수(우투우타),남정초-중앙중-중앙고-두산-상무,20000만원,0.451,김재호2011
185,57,김재호,2012,두산,0.000,10,12,0,0,0,0,0,0,0,0,0,1,0,5,0,0.0,0.077,0,181cm/75kg,1985년 03월 21일,내야수(우투우타),남정초-중앙중-중앙고-두산-상무,20000만원,0.077,김재호2012
186,57,김재호,2013,두산,0.063,9,16,0,1,0,0,0,1,0,0,1,3,0,1,1,0.063,0.211,0,181cm/75kg,1985년 03월 21일,내야수(우투우타),남정초-중앙중-중앙고-두산-상무,20000만원,0.274,김재호2013
187,57,김재호,2014,두산,0.250,10,20,4,5,1,0,0,6,2,2,0,5,0,4,2,0.3,0.4,1,181cm/75kg,1985년 03월 21일,내야수(우투우타),남정초-중앙중-중앙고-두산-상무,20000만원,0.7,김재호2014
188,57,김재호,2015,두산,0.259,11,27,3,7,1,0,0,8,3,0,1,4,0,5,1,0.296,0.355,1,181cm/75kg,1985년 03월 21일,내야수(우투우타),남정초-중앙중-중앙고-두산-상무,20000만원,0.6509999999999999,김재호2015
189,57,김재호,2016,두산,0.226,12,31,3,7,0,0,0,7,2,1,1,5,1,9,1,0.226,0.351,0,181cm/75kg,1985년 03월 21일,내야수(우투우타),남정초-중앙중-중앙고-두산-상무,20000만원,0.5770000000000001,김재호2016
190,57,김재호,2017,두산,0.308,5,13,1,4,0,0,1,7,2,0,0,0,0,2,1,0.5379999999999999,0.308,0,181cm/75kg,1985년 03월 21일,내야수(우투우타),남정초-중앙중-중앙고-두산-상무,20000만원,0.8460000000000001,김재호2017
191,57,김재호,2018,두산,0.200,6,15,2,3,1,0,0,4,0,0,0,0,0,4,1,0.267,0.2,0,181cm/75kg,1985년 03월 21일,내야수(우투우타),남정초-중앙중-중앙고-두산-상무,20000만원,0.467,김재호2018
192,58,김재환,2008,두산,0.250,7,8,0,2,0,0,0,2,0,0,0,0,0,2,0,0.25,0.25,0,183cm/90kg,1988년 09월 22일,외야수(우투좌타),영랑초-상인천중-인천고-두산-상무,15000만원,0.5,김재환2008
193,58,김재환,2011,두산,0.222,11,27,4,6,2,0,1,11,4,0,0,2,0,5,1,0.407,0.267,0,183cm/90kg,1988년 09월 22일,외야수(우투좌타),영랑초-상인천중-인천고-두산-상무,15000만원,0.6739999999999999,김재환2011
194,58,김재환,2014,두산,0.333,7,15,7,5,0,0,2,11,5,1,0,2,0,2,0,0.733,0.412,1,183cm/90kg,1988년 09월 22일,외야수(우투좌타),영랑초-상인천중-인천고-두산-상무,15000만원,1.145,김재환2014
195,58,김재환,2015,두산,0.308,11,26,3,8,1,0,0,9,1,0,0,6,0,8,0,0.346,0.438,2,183cm/90kg,1988년 09월 22일,외야수(우투좌타),영랑초-상인천중-인천고-두산-상무,15000만원,0.784,김재환2015
196,58,김재환,2016,두산,0.143,4,7,2,1,1,0,0,2,0,0,0,0,1,0,1,0.286,0.25,0,183cm/90kg,1988년 09월 22일,외야수(우투좌타),영랑초-상인천중-인천고-두산-상무,15000만원,0.536,김재환2016
197,58,김재환,2017,두산,0.217,11,23,3,5,1,0,1,9,4,0,0,7,0,8,0,0.391,0.387,0,183cm/90kg,1988년 09월 22일,외야수(우투좌타),영랑초-상인천중-인천고-두산-상무,15000만원,0.778,김재환2017
198,58,김재환,2018,두산,0.294,6,17,3,5,0,0,1,8,4,0,0,4,0,5,0,0.471,0.429,0,183cm/90kg,1988년 09월 22일,외야수(우투좌타),영랑초-상인천중-인천고-두산-상무,15000만원,0.8999999999999999,김재환2018
199,62,김주찬,2002,롯데,0.107,9,28,2,3,0,0,0,3,0,2,0,1,1,7,1,0.107,0.1669999999999999,1,183cm/94kg,1981년 03월 25일,내야수(우투우타),충암초(장충리틀)-충암중-충암고-삼성-롯데,18000만원,0.274,김주찬2002
200,62,김주찬,2003,롯데,0.175,11,40,8,7,0,0,2,13,4,2,0,2,1,18,0,0.325,0.233,0,183cm/94kg,1981년 03월 25일,내야수(우투우타),충암초(장충리틀)-충암중-충암고-삼성-롯데,18000만원,0.5579999999999999,김주찬2003
201,62,김주찬,2004,롯데,0.319,13,47,9,15,5,0,0,20,3,5,0,3,1,7,0,0.426,0.365,1,183cm/94kg,1981년 03월 25일,내야수(우투우타),충암초(장충리틀)-충암중-충암고-삼성-롯데,18000만원,0.7909999999999999,김주찬2004
202,62,김주찬,2008,롯데,0.417,4,12,3,5,0,1,0,7,1,4,1,0,0,2,0,0.583,0.417,0,183cm/94kg,1981년 03월 25일,내야수(우투우타),충암초(장충리틀)-충암중-충암고-삼성-롯데,18000만원,1.0,김주찬2008
203,62,김주찬,2009,롯데,0.270,11,37,5,10,1,0,0,11,2,0,1,1,0,9,1,0.297,0.289,0,183cm/94kg,1981년 03월 25일,내야수(우투우타),충암초(장충리틀)-충암중-충암고-삼성-롯데,18000만원,0.586,김주찬2009
204,62,김주찬,2010,롯데,0.500,8,24,5,12,6,0,0,18,7,2,0,1,0,4,0,0.75,0.52,0,183cm/94kg,1981년 03월 25일,내야수(우투우타),충암초(장충리틀)-충암중-충암고-삼성-롯데,18000만원,1.27,김주찬2010
205,62,김주찬,2011,롯데,0.433,12,30,4,13,0,0,1,16,6,2,1,0,0,5,0,0.5329999999999999,0.433,0,183cm/94kg,1981년 03월 25일,내야수(우투우타),충암초(장충리틀)-충암중-충암고-삼성-롯데,18000만원,0.966,김주찬2011
206,62,김주찬,2012,롯데,0.308,11,39,3,12,1,1,0,15,1,5,0,0,0,3,0,0.385,0.308,0,183cm/94kg,1981년 03월 25일,내야수(우투우타),충암초(장충리틀)-충암중-충암고-삼성-롯데,18000만원,0.6930000000000001,김주찬2012
207,62,김주찬,2013,KIA,0.429,9,28,8,12,3,2,0,19,5,4,1,2,0,3,0,0.679,0.467,0,183cm/94kg,1981년 03월 25일,내야수(우투우타),충암초(장충리틀)-충암중-충암고-삼성-롯데,18000만원,1.146,김주찬2013
